ID;Estado;Antigüedad;Tipo_de_Casa;Tiempo;Edad;Estado_Civil;Registro;Tipo_Trabajo;Gastos;Ingresos;Activos;Deuda;Monto;Precio
3851;1;3;5;48;20;1;1;3;35;99999999;7000;0;1000;1362
3852;1;5;6;18;65;2;2;4;35;99;0;0;375;675
3853;1;16;1;48;32;1;2;1;47;120;0;0;800;1224
3854;1;2;1;48;29;1;1;1;60;250;0;0;1000;1179
3855;1;0;5;60;31;2;1;4;75;37;0;0;1500;2084
3856;1;23;5;60;37;1;1;3;35;0;4500;0;1950;2336
3857;1;6;2;48;55;2;1;3;45;74;16000;1500;2000;3753
3858;2;0;5;36;19;1;1;3;35;0;0;0;400;495
3859;2;1;6;60;21;1;1;2;45;0;0;0;1100;1480
3860;2;3;5;60;25;2;1;1;35;70;0;0;1300;1332
3861;1;5;2;36;58;2;2;4;45;79;7000;0;400;1234
3862;2;0;1;48;20;1;2;2;56;105;0;0;1100;1289
3863;1;9;3;48;27;2;1;1;45;102;5000;360;1300;1537
3864;1;0;2;48;29;2;1;4;60;50;11000;0;1000;1480
3865;1;8;2;12;39;2;1;1;75;160;1500;0;360;865
3866;1;24;2;60;43;1;1;1;35;120;3500;0;1320;1680
3867;1;3;5;60;23;1;1;1;35;107;0;0;800;1111
3868;1;13;2;60;27;2;1;1;35;253;7000;0;1060;1750
3869;1;2;1;60;49;2;1;1;51;155;0;0;1500;1550
3870;1;33;2;48;61;2;1;1;35;130;8000;0;850;1050
3871;2;0;2;36;31;2;2;2;45;120;3000;150;700;850
3872;1;0;1;60;46;4;1;1;57;124;0;0;940;1149
3873;1;7;5;60;25;1;1;1;35;75;0;0;1100;1340
3874;1;20;2;36;37;2;2;1;60;150;3500;0;450;950
3875;1;10;1;36;36;5;1;3;45;100;0;0;1000;1700
3876;2;17;2;36;60;2;1;1;60;78;2500;0;650;800
3877;1;1;2;60;28;2;1;1;45;60;4000;0;1500;2326
3878;1;10;2;60;32;2;1;1;45;419;5500;2500;1300;1995
3879;1;4;1;60;25;2;1;1;56;112;0;0;1250;1399
3880;2;3;1;60;32;2;1;1;50;147;0;0;1100;1226
3881;1;31;2;12;53;2;2;1;60;165;6000;0;594;1332
3882;1;3;1;24;32;2;1;1;61;160;0;0;400;450
3883;1;8;1;60;46;2;1;3;45;0;0;0;1000;1359
3884;1;0;1;12;22;1;1;3;38;34;0;0;700;1665
3885;1;1;1;60;25;2;1;2;42;73;0;0;1000;1050
3886;2;12;2;60;37;2;1;1;60;98;9000;200;800;1012
3887;1;2;1;36;44;2;1;2;57;123;5000;0;900;975
3888;1;10;2;12;36;2;1;3;45;0;4000;0;900;1776
3889;1;1;2;60;40;2;2;1;45;100;8500;0;400;1570
3890;1;0;2;60;47;2;1;3;45;56;6000;0;1345;1345
3891;1;3;2;60;32;2;1;1;45;90;6000;0;1500;2502
3892;1;1;2;60;21;1;2;1;35;294;53000;0;1300;1398
3893;1;10;2;36;50;2;1;3;75;0;7500;0;1000;1230
3894;1;19;5;60;34;1;1;1;35;80;0;0;1000;1097
3895;1;0;5;18;33;1;1;1;35;112;6000;0;450;1196
3896;1;3;1;60;29;2;2;1;55;100;0;0;930;1007
3897;1;4;2;36;42;1;1;1;35;115;12000;0;900;1299
3898;1;5;2;60;37;2;1;3;60;67;3500;196;1300;1625
3899;1;2;2;60;24;2;1;1;45;375;5000;0;2200;2433
3900;1;2;6;60;39;1;1;1;35;113;0;0;1250;1499
3901;1;18;1;36;41;1;1;3;40;53;0;0;750;1077
3902;1;17;2;48;55;2;2;3;60;73;15000;0;1900;2205
3903;2;5;2;48;26;1;1;1;35;0;10000;5000;1500;2272
3904;1;19;2;60;34;2;1;1;60;196;7000;1000;1690;1930
3905;1;1;1;48;24;2;1;2;41;56;0;0;1500;1935
3906;1;16;2;48;31;2;1;1;45;200;5000;800;1250;1646
3907;1;1;1;48;34;2;1;1;55;102;0;0;600;1074
3908;1;15;2;60;43;2;1;3;60;310;7000;0;1200;1297
3909;1;11;2;60;33;2;1;1;60;106;6000;0;1500;1702
3910;2;0;5;36;22;1;1;2;35;103;4500;0;1050;1485
3911;1;0;5;60;41;1;1;2;35;131;4500;0;1200;1538
3912;2;0;3;60;43;2;1;2;45;117;2000;250;1600;1967
3913;2;0;1;60;25;1;2;2;47;120;0;0;1200;1460
3914;2;0;1;36;18;1;2;4;38;33;0;0;300;350
3915;2;0;5;36;35;1;1;3;35;0;0;0;875;950
3916;1;9;6;60;31;2;1;1;60;130;0;0;1500;1700
3917;1;14;2;60;40;2;1;1;60;110;5000;0;1000;1646
3918;1;4;5;36;20;1;1;1;35;60;0;0;550;587
3919;1;5;5;36;28;2;1;1;45;107;0;0;1160;1959
3920;2;0;1;36;22;1;1;2;42;65;0;0;430;550
3921;1;4;5;36;28;2;1;1;35;173;0;0;1000;1300
3922;1;13;2;60;35;2;1;1;60;134;4500;700;1000;1894
3923;1;8;2;60;41;2;1;3;60;173;8000;0;1200;1570
3924;2;1;5;60;22;1;1;3;35;78;3500;0;2275;2300
3925;1;5;4;48;51;5;1;1;35;95;6000;0;500;645
3926;1;3;1;36;21;1;1;1;44;89;0;0;400;500
3927;2;1;2;60;40;2;2;1;60;155;2500;0;1650;1650
3928;2;3;2;36;45;2;2;1;60;87;3500;0;650;650
3929;1;0;5;48;22;1;1;3;45;0;0;0;4000;4500
3930;2;1;5;36;31;2;1;1;35;61;4000;0;700;800
3931;1;3;3;60;35;2;1;1;75;185;3500;1200;700;845
3932;1;20;2;12;48;4;1;3;75;300;18000;0;760;1369
3933;2;3;2;36;40;2;2;3;60;0;4500;0;575;775
3934;1;10;2;36;37;2;2;1;60;320;15000;1000;1000;2191
3935;1;1;2;36;20;1;1;2;35;139;4000;0;375;425
3936;1;8;1;48;36;2;1;1;76;159;0;0;830;939
3937;1;6;6;48;35;2;1;1;60;79;15000;0;2000;2504
3938;1;0;6;36;26;2;1;1;45;260;0;0;725;775
3939;2;0;1;60;60;2;1;4;55;100;8000;0;2500;2500
3940;1;12;2;60;54;2;2;1;75;231;15000;0;1950;2500
3941;1;6;1;60;31;1;1;1;43;82;0;0;800;946
3942;2;3;5;60;30;2;2;1;45;120;4000;0;1500;1621
3943;2;0;5;18;19;1;1;1;35;91;0;0;650;650
3944;1;12;1;36;30;2;1;1;65;203;0;0;1500;2700
3945;1;13;5;60;34;1;1;1;35;96;0;0;750;775
3946;2;0;2;60;39;2;2;3;45;0;10000;0;1500;1699
3947;1;4;3;24;44;2;1;3;60;0;2900;0;1800;2750
3948;2;8;6;36;39;2;1;1;35;0;0;0;450;550
3949;1;8;2;24;36;2;1;1;60;90;6000;1500;900;1715
3950;1;10;2;36;52;2;1;3;35;225;25000;0;2000;2315
3951;1;5;2;60;36;2;2;1;35;205;9000;1500;1050;1168
3952;2;5;5;48;20;1;1;4;45;0;0;0;2500;3542
3953;2;2;2;60;35;1;1;1;35;51;4000;0;1400;1628
3954;1;21;2;60;40;2;2;1;60;144;6500;0;2000;2230
3955;2;3;5;60;34;1;2;2;35;80;0;0;1100;1265
3956;2;0;1;60;38;2;1;3;35;0;0;0;1300;1636
3957;1;14;5;60;32;2;2;1;35;140;0;0;1150;1273
3958;1;23;2;60;50;2;1;1;45;90;3000;0;950;1101
3959;1;3;2;48;25;2;1;3;35;107;4500;1900;1000;1250
3960;1;4;2;36;32;2;1;1;45;190;13000;2000;800;2400
3961;1;8;2;60;34;2;2;1;45;145;5000;0;1100;1110
3962;1;11;1;12;29;1;1;1;44;93;0;0;700;1667
3963;1;2;1;60;40;2;1;1;60;145;500;0;1550;1621
3964;1;3;5;48;24;1;1;1;35;55;3000;0;850;875
3965;1;3;5;48;28;2;1;1;45;173;0;0;1000;2057
3966;1;6;1;60;34;2;1;1;86;110;0;0;800;2263
3967;2;0;1;60;38;2;2;2;75;0;0;0;1000;1235
3968;1;20;2;60;39;2;1;1;60;68;13000;0;900;975
3969;1;0;2;24;52;2;1;4;45;170;6500;0;500;600
3970;1;8;2;60;33;2;1;1;45;160;2000;0;1050;2277
3971;2;5;2;48;49;3;1;4;35;48;4000;0;1100;1438
3972;1;17;2;48;46;2;1;1;35;128;4000;0;1400;1718
3973;2;2;1;48;44;4;1;1;48;125;5000;800;1600;2500
3974;1;0;5;60;22;1;1;2;35;72;0;0;1100;1131
3975;1;20;2;60;44;2;1;1;60;115;4000;0;1250;1463
3976;1;5;1;60;42;4;2;3;89;288;15000;0;1800;2148
3977;1;16;2;36;40;2;1;1;60;160;4000;0;1300;2305
3978;1;14;2;60;38;2;1;1;60;114;5000;400;1200;2062
3979;1;1;1;6;38;2;1;2;72;118;0;0;125;375
3980;1;1;5;48;21;1;1;1;35;60;0;0;850;1195
3981;2;1;1;24;24;1;1;2;49;139;0;0;500;550
3982;1;12;1;48;36;2;1;1;80;195;0;0;1800;2272
3983;1;3;5;48;29;4;1;1;35;108;0;0;900;1263
3984;2;2;1;18;46;2;2;1;74;140;0;0;200;380
3985;1;18;5;60;42;5;2;1;35;145;0;0;1000;1025
3986;1;15;2;36;43;2;2;1;60;105;5000;0;400;1631
3987;2;2;5;60;20;1;1;1;35;56;3500;0;1300;1637
3988;1;14;2;60;28;2;1;1;35;216;4000;0;1750;2270
3989;2;0;5;36;21;1;1;2;35;130;2000;0;875;1075
3990;1;3;2;60;27;2;1;1;35;120;4000;1500;1800;2090
3991;1;1;2;60;27;2;1;1;35;90;2000;0;1150;1470
3992;2;6;1;60;38;2;2;1;55;103;0;0;1100;1303
3993;2;0;2;36;42;2;1;3;60;0;5000;0;1350;1850
3994;1;3;2;60;33;2;2;1;45;193;10000;1500;1300;1730
3995;1;6;5;18;25;2;1;1;45;164;0;0;1250;1890
3996;1;18;1;60;37;2;1;1;70;100;0;0;1300;1345
3997;1;30;2;12;56;2;1;3;45;60;12000;0;1375;1700
3998;1;25;3;12;55;1;1;3;35;92;25000;0;150;400
3999;1;1;2;60;22;1;1;1;35;300;4000;200;1350;1450
4000;1;18;1;48;53;2;1;1;54;92;0;0;1340;1345
4001;1;5;2;36;53;2;2;4;35;227;8500;0;1550;1985
4002;2;5;1;48;31;2;2;1;60;150;0;0;800;1707
4003;1;14;2;60;40;2;1;1;45;91;0;0;1100;1565
4004;2;0;5;60;33;2;2;3;60;0;0;0;2000;2235
4005;1;10;3;60;48;2;1;1;35;161;9000;0;900;1100
4006;1;39;2;60;58;2;1;1;35;113;3500;0;1380;1623
4007;1;0;3;48;41;2;1;1;75;146;10000;0;1370;1623
4008;1;1;5;36;24;1;1;1;35;70;0;0;700;1067
4009;2;5;1;60;37;2;1;1;77;318;5000;0;1750;2953
4010;1;10;2;60;34;2;1;1;45;115;9500;0;1450;1721
4011;2;1;1;60;36;2;2;2;84;90;0;0;1100;1184
4012;1;3;3;60;27;2;1;1;35;215;5000;2800;1500;1682
4013;1;8;2;24;30;2;2;1;35;340;1200;0;1000;1893
4014;2;1;1;60;31;5;2;2;39;42;0;0;1200;1265
4015;1;0;2;24;18;1;1;2;35;104;12000;0;1700;1726
4016;1;20;3;60;59;2;1;3;35;81;18000;0;1200;1349
4017;2;8;1;48;30;1;1;1;46;114;0;0;1650;1659
4018;1;0;3;60;42;2;1;2;35;210;1500;0;1250;1518
4019;1;3;2;48;29;2;1;1;35;83;4500;1170;700;837
4020;2;3;1;48;39;2;2;1;97;223;0;0;1250;1609
4021;1;17;6;48;40;2;1;1;60;117;6000;960;1200;1893
4022;2;14;2;60;47;3;2;1;35;100;4000;2000;1475;1475
4023;2;11;5;60;30;2;2;1;45;105;5000;0;1500;2500
4024;2;24;6;60;41;2;2;3;75;0;0;0;2200;2428
4025;1;2;5;36;25;1;1;1;35;110;0;0;500;1200
4026;1;3;5;60;23;1;1;3;35;42;10000;0;2000;2203
4027;1;14;2;60;35;2;1;1;35;80;3500;0;1100;1622
4028;2;20;2;60;43;2;2;1;45;120;10000;0;2000;2700
4029;1;5;1;24;41;2;1;3;44;90;8000;0;600;1218
4030;1;15;2;60;50;2;2;1;35;112;4000;0;1150;1400
4031;1;3;2;36;26;2;1;1;35;136;6000;4500;900;1421
4032;2;7;2;36;38;2;2;1;45;85;3400;1500;450;550
4033;1;7;2;60;33;2;1;3;60;144;4500;0;1100;1245
4034;1;9;2;60;42;2;1;1;75;140;7000;0;1000;1423
4035;1;2;1;48;22;2;1;1;53;183;0;0;1300;1300
4036;1;2;1;60;38;1;1;1;70;250;99999999;0;1300;1365
4037;2;1;3;36;28;2;1;3;45;0;6000;0;1000;1150
4038;2;0;1;60;24;2;1;2;41;56;0;0;1308;1558
4039;1;2;3;60;24;2;1;1;35;170;5000;1500;1150;1200
4040;1;16;1;36;41;2;1;1;52;71;0;0;900;950
4041;2;3;1;60;39;2;2;1;69;94;0;0;1450;1546
4042;2;1;1;60;34;2;1;1;56;112;4000;1500;1400;1508
4043;1;12;1;36;55;2;1;1;57;115;0;0;800;1250
4044;2;0;2;60;64;3;1;4;35;100;8000;0;1980;2038
4045;1;3;6;48;32;1;2;1;35;71;0;0;1000;1200
4046;1;14;1;36;47;2;1;1;73;125;6500;0;600;825
4047;2;0;5;60;25;1;1;2;35;35;0;0;1150;1351
4048;1;9;2;60;25;2;1;1;60;200;13500;5000;1900;2115
4049;2;0;1;48;35;2;1;2;106;160;0;0;930;930
4050;2;0;1;48;24;2;1;2;35;0;0;0;600;1452
4051;2;1;5;60;43;2;2;1;90;179;0;0;1600;1896
4052;2;2;5;36;21;1;1;3;35;221;0;0;500;650
4053;1;4;2;48;22;2;1;1;35;214;10000;3000;1250;1566
4054;1;20;2;60;56;2;1;1;35;145;5000;0;1600;1763
4055;1;2;6;48;25;1;1;1;35;142;0;0;1000;1440
4056;1;8;2;60;56;2;1;3;45;200;30000;0;1400;1500
4057;1;13;2;60;36;2;1;1;45;72;3500;45;1400;1625
4058;1;5;2;24;59;2;1;1;35;105;18000;0;1800;1965
4059;1;13;2;60;58;2;1;1;75;211;7500;2000;800;1214
4060;2;0;2;60;40;2;2;2;90;90;8000;0;1000;1189
4061;1;25;2;12;49;2;1;3;60;100;5500;0;1000;1998
4062;2;5;1;54;27;2;1;1;47;118;0;0;1500;1600
4063;2;2;2;60;44;2;1;1;60;88;2000;0;1450;1452
4064;1;5;2;24;26;2;1;1;45;147;10000;300;450;1522
4065;2;5;1;48;49;3;2;3;45;0;0;0;1000;2193
4066;1;18;2;60;45;1;2;1;35;197;2000;0;1500;1578
4067;2;1;3;60;24;2;1;2;35;127;3500;2000;1700;1825
4068;2;0;1;60;25;2;2;1;69;235;0;0;1400;1650
4069;1;12;2;60;56;2;1;3;35;126;17000;0;3000;3745
4070;1;5;2;36;43;2;1;3;45;0;4000;0;1800;2300
4071;1;2;6;24;30;2;2;1;45;233;0;0;900;1189
4072;1;1;2;60;47;2;1;1;75;78;4000;0;1500;1711
4073;1;2;2;48;30;1;1;1;35;106;4000;0;660;1060
4074;1;14;2;60;28;2;1;1;45;178;4000;700;600;700
4075;2;8;2;60;64;2;1;3;60;111;99999999;99999999;1895;2596
4076;2;2;2;60;29;2;2;2;35;71;6000;0;700;2700
4077;2;0;5;60;26;4;1;4;35;99999999;0;0;950;1735
4078;1;1;5;48;24;1;1;1;35;53;0;0;1200;1215
4079;1;18;2;36;43;2;1;1;90;116;4000;0;400;985
4080;1;30;2;12;52;1;1;1;35;237;5000;500;800;1800
4081;1;3;1;48;34;2;1;1;77;165;5000;0;1287;1693
4082;1;3;5;24;25;1;2;1;35;128;0;0;300;1397
4083;1;25;2;18;40;2;1;3;75;0;5000;1600;375;375
4084;1;1;2;60;61;1;1;4;35;216;8000;0;1200;1236
4085;1;16;2;60;51;2;1;1;60;155;4000;0;900;925
4086;1;10;2;60;37;1;2;4;35;0;78000;0;1250;1418
4087;1;0;5;24;41;2;1;1;60;105;3500;0;450;600
4088;2;0;5;60;27;2;1;2;45;82;0;0;1400;1520
4089;1;8;2;36;52;2;1;1;60;695;18000;0;750;2095
4090;1;13;2;60;31;2;1;1;45;180;7500;1400;1200;1491
4091;1;6;2;60;28;2;1;3;60;125;0;0;800;1700
4092;2;13;1;36;44;2;2;3;84;85;0;0;1150;1325
4093;1;13;2;24;41;2;1;1;60;167;6000;1122;400;850
4094;2;0;5;60;18;1;1;2;35;45;0;0;900;1001
4095;1;3;2;60;43;2;1;3;45;174;9000;1692;1900;2374
4096;2;2;2;60;25;1;1;2;35;95;4500;3000;1080;1296
4097;1;20;2;6;48;2;2;3;35;0;14000;0;500;1351
4098;1;25;2;60;50;2;2;3;75;314;10000;0;1350;1417
4099;1;1;1;60;21;1;1;1;46;110;0;0;1450;1517
4100;1;19;2;60;35;2;1;1;45;163;8000;340;1100;1269
4101;1;3;2;30;37;2;1;1;75;80;4000;0;650;1270
4102;1;16;2;60;30;2;1;1;35;110;5000;200;1000;1000
4103;1;0;2;60;25;2;1;2;35;90;1500;500;900;990
4104;1;1;2;60;55;2;1;4;35;83;13000;0;900;925
4105;1;11;2;60;27;2;1;1;45;190;3000;0;1200;1537
4106;2;6;5;60;26;1;1;1;35;92;0;0;600;1300
4107;2;2;2;48;50;2;1;2;35;80;4000;0;800;1330
4108;1;16;5;36;45;1;1;1;35;76;0;0;500;1210
4109;1;4;1;60;26;2;1;1;54;187;0;0;1500;1520
4110;2;2;3;60;53;2;1;2;75;170;3000;180;1900;2180
4111;1;31;2;24;58;2;1;1;35;160;3000;0;700;700
4112;1;0;2;18;44;2;1;3;60;109;99999999;0;350;550
4113;2;2;3;60;28;2;1;1;35;165;3000;0;500;1650
4114;2;16;1;24;40;2;1;3;65;50;10000;5000;1400;1636
4115;2;25;1;36;50;2;2;3;64;36;0;0;625;650
4116;1;1;5;36;21;1;1;2;35;92;2000;0;700;1162
4117;2;7;6;60;35;2;2;1;45;120;0;0;1400;1715
4118;1;7;6;48;34;2;1;3;45;37;0;0;800;941
4119;1;40;6;60;61;2;2;1;60;242;0;0;1000;1100
4120;1;4;2;60;55;3;1;4;35;99999999;99999999;0;1200;1318
4121;1;10;2;48;36;2;2;3;75;214;10000;0;1143;1143
4122;2;16;1;48;37;2;2;1;68;234;0;0;1000;1606
4123;1;2;2;36;34;2;1;1;60;125;59000;900;1500;3000
4124;1;14;6;48;36;2;1;1;35;251;0;0;1000;1550
4125;1;3;2;18;40;2;1;1;45;140;4000;0;400;1772
4126;1;13;2;24;47;2;2;1;75;300;12000;0;1000;1340
4127;1;18;2;24;61;2;1;3;45;119;8000;0;1100;1340
4128;1;19;2;48;37;2;1;1;60;158;7000;3000;1000;1156
4129;1;15;2;60;50;2;1;1;35;91;3000;0;1150;1200
4130;1;1;5;60;22;2;1;2;35;195;120000;0;1550;1550
4131;1;2;2;60;29;2;2;1;35;160;3000;0;900;1310
4132;2;2;2;60;26;1;2;1;35;110;7000;0;535;1710
4133;1;30;2;60;53;2;1;3;35;201;25000;0;1360;1450
4134;1;20;2;24;51;2;1;1;75;130;10000;0;500;1238
4135;1;7;2;48;29;2;1;1;35;68;3500;0;500;1700
4136;1;23;6;36;56;4;1;3;35;157;0;0;1800;2320
4137;1;2;5;48;25;1;2;1;35;233;0;0;1000;1090
4138;2;5;5;24;26;1;2;1;35;104;0;0;1000;1314
4139;1;18;2;60;34;2;1;1;35;168;12000;0;800;1103
4140;1;3;5;48;48;2;1;1;35;120;0;0;1300;1470
4141;1;1;2;60;22;2;2;1;45;230;2000;288;800;1588
4142;2;1;2;60;55;2;2;4;45;136;30000;0;1400;1424
4143;1;28;2;60;52;2;1;1;35;185;4000;1000;900;1428
4144;1;7;2;60;47;2;1;1;75;155;3000;200;675;975
4145;1;9;1;60;25;2;1;1;50;145;0;0;1100;1250
4146;1;1;1;60;28;2;1;1;62;169;0;0;1200;2068
4147;2;0;1;48;52;1;2;1;49;135;0;0;1000;1200
4148;1;8;3;60;49;2;1;1;45;120;3000;0;900;985
4149;1;10;2;30;37;2;1;1;60;200;7000;0;750;1923
4150;2;7;5;36;31;4;1;1;35;197;0;0;1200;1200
4151;1;5;2;48;48;2;1;1;60;130;5000;0;650;795
4152;1;7;2;36;25;1;1;1;35;55;9000;0;1000;1215
4153;1;2;5;48;29;1;1;1;35;111;0;0;1000;1854
4154;2;3;3;48;28;2;1;1;60;136;3500;2500;1000;1200
4155;1;45;2;30;64;2;1;3;45;157;20000;0;1000;1588
4156;2;10;2;60;49;3;1;1;35;160;3000;0;1650;1659
4157;1;0;5;36;22;1;1;2;35;81;2500;0;400;775
4158;1;16;2;60;31;2;1;1;60;160;12000;0;1850;1862
4159;1;10;2;24;52;2;1;1;60;81;5000;0;250;1003
4160;1;17;2;24;51;2;1;3;35;0;5000;0;800;1630
4161;1;25;2;60;50;2;1;1;75;85;8000;0;1500;2075
4162;1;15;2;48;40;1;1;1;35;95;7000;4000;800;1086
4163;1;27;2;12;45;2;1;1;60;142;5000;0;400;985
4164;1;6;2;60;63;3;1;4;35;54;13000;0;1000;1063
4165;1;1;6;24;20;1;1;2;45;48;3000;0;700;980
4166;2;14;2;36;37;2;2;1;75;120;13000;3500;1250;1350
4167;1;6;2;48;53;2;1;3;60;178;15000;0;800;1371
4168;2;8;6;60;28;5;2;1;35;102;0;0;1100;1421
4169;2;5;2;36;59;2;1;3;35;0;99999999;0;700;1100
4170;1;8;5;48;24;1;1;1;35;96;0;0;1000;1540
4171;1;2;5;60;26;1;1;3;35;8;0;0;900;984
4172;2;33;1;60;53;2;1;1;46;106;0;0;850;1371
4173;1;13;2;36;40;2;1;1;45;193;3000;0;700;1000
4174;2;2;2;36;22;1;1;3;35;0;11000;0;375;450
4175;1;5;5;60;23;1;1;1;35;120;0;0;1300;2100
4176;2;11;2;60;42;2;1;1;60;80;3600;0;1200;1322
4177;1;8;2;60;31;2;1;1;35;98;5000;1000;1400;1720
4178;1;0;5;60;24;1;2;1;35;241;0;0;1100;1600
4179;1;2;5;60;48;2;2;1;45;106;1500;0;1000;1253
4180;1;8;2;24;25;2;1;1;35;160;3000;0;800;1092
4181;1;3;1;48;28;1;1;1;51;160;0;0;550;1440
4182;2;6;1;60;47;2;2;3;45;0;3000;0;1000;1000
4183;1;14;2;36;40;2;1;1;45;80;3000;0;900;1263
4184;1;30;2;48;66;2;1;3;35;178;7000;0;1000;1108
4185;2;0;1;36;55;2;2;1;94;193;0;0;600;1100
4186;2;2;5;60;22;1;1;1;35;60;0;0;1175;1175
4187;2;1;1;48;29;3;1;4;43;80;0;0;1250;1500
4188;1;13;6;60;37;2;1;1;60;103;99999999;0;1300;1966
4189;1;20;2;60;51;2;1;1;45;107;2000;0;1000;1536
4190;1;4;1;36;60;4;1;1;46;111;0;0;500;750
4191;1;1;2;60;60;2;1;4;45;200;7000;0;1000;1179
4192;1;8;2;48;34;2;1;3;45;0;8000;3600;600;1699
4193;2;0;2;60;58;1;1;4;35;19;99999999;0;700;1332
4194;2;0;6;48;32;1;1;2;35;182;0;0;800;907
4195;1;25;2;36;46;2;1;1;90;145;12000;0;1100;2400
4196;2;4;1;60;23;1;2;1;45;97;0;0;1250;1635
4197;1;8;6;30;40;2;1;1;45;148;0;0;850;1370
4198;1;21;2;36;44;2;1;1;75;170;4000;0;1200;1650
4199;2;10;2;48;50;4;1;3;35;0;80000;0;1800;2038
4200;2;1;1;36;47;2;2;3;105;0;0;0;500;500
4201;1;5;1;36;33;2;1;2;52;73;0;0;400;750
4202;2;2;6;60;45;2;2;2;60;90;0;0;1000;1457
4203;1;12;2;60;39;1;2;1;35;125;4000;0;1000;1516
4204;1;2;5;60;22;1;1;3;35;115;0;0;1250;1263
4205;1;8;2;60;29;2;1;1;45;192;6000;2500;1300;1595
4206;1;3;2;60;32;1;1;1;35;84;5000;3000;600;999
4207;1;2;5;60;25;2;1;3;35;150;2000;0;1000;1302
4208;1;2;1;36;31;2;1;3;46;111;0;0;1000;1800
4209;2;0;1;48;25;2;2;2;49;139;0;0;1450;1701
4210;1;7;1;60;33;2;1;1;84;240;0;0;1000;1928
4211;2;2;5;36;21;1;1;1;35;50;0;0;500;900
4212;2;0;5;48;26;2;1;2;45;76;0;0;700;2300
4213;1;1;2;48;48;2;1;3;45;188;14000;0;900;1082
4214;1;30;1;36;53;2;1;2;70;95;0;0;800;800
4215;1;3;2;48;63;2;1;4;35;145;4000;0;350;969
4216;1;3;1;60;36;2;1;2;42;72;0;0;850;1263
4217;1;0;5;36;20;1;1;2;35;120;0;0;1100;1100
4218;1;4;5;48;23;1;1;1;35;85;0;0;1200;1350
4219;1;10;3;36;47;2;2;1;45;60;5000;0;250;1343
4220;1;8;2;12;32;2;2;1;45;211;4500;0;800;2014
4221;2;0;2;48;54;3;1;2;35;67;5000;0;760;860
4222;1;3;2;60;28;2;1;2;35;143;5500;3000;1150;1292
4223;2;1;1;48;30;1;1;3;35;0;0;0;1300;1500
4224;2;15;2;24;47;2;2;3;45;99999999;5000;0;250;500
4225;1;1;2;60;42;2;1;1;60;76;5000;0;1000;1299
4226;1;8;2;60;30;2;1;1;60;106;7000;4000;700;999
4227;1;20;2;36;51;2;1;1;45;90;3500;0;675;775
4228;2;11;3;60;39;2;1;1;60;120;3000;1000;1450;1499
4229;2;2;5;60;35;2;1;2;45;85;0;0;1000;1542
4230;2;1;5;60;22;2;2;2;45;183;0;0;1600;1739
4231;2;7;2;60;25;2;1;1;35;75;3000;0;1350;1674
4232;1;0;2;60;50;1;1;1;35;120;0;0;1400;1430
4233;1;22;2;48;39;1;1;1;35;83;2500;0;650;1265
4234;1;1;2;48;41;2;1;3;60;102;4000;0;1000;1090
4235;2;1;1;36;37;2;2;1;97;71;0;0;1300;1700
4236;1;1;5;60;45;2;2;1;60;92;6000;0;1220;1466
4237;1;18;1;60;53;2;1;1;71;107;4000;0;1300;1450
4238;1;5;1;36;52;2;2;3;35;0;0;0;850;950
4239;1;8;5;12;27;1;1;3;35;150;3000;0;275;550
4240;1;0;1;60;21;1;1;1;47;120;0;0;1400;1550
4241;2;7;3;48;30;2;1;2;60;112;1500;0;900;1165
4242;1;3;2;36;42;2;1;1;60;60;6000;0;1200;1500
4243;1;0;1;36;34;1;1;2;43;78;0;0;1200;1550
4244;1;6;2;36;36;2;1;1;60;73;3500;0;475;675
4245;1;7;1;60;34;2;1;1;48;130;0;0;1150;1549
4246;1;14;2;18;29;2;1;1;35;165;6000;2500;600;1370
4247;1;4;2;60;39;2;1;3;45;0;7500;0;1300;1508
4248;2;1;5;60;33;2;2;3;45;0;0;0;1000;1471
4249;2;0;1;60;33;2;1;2;77;166;0;0;850;984
4250;1;21;5;60;39;2;2;1;60;210;5000;0;1500;1787
4251;1;12;2;60;40;2;2;1;45;110;11500;1750;800;1594
4252;2;0;2;60;38;2;1;1;45;87;10000;4500;900;1000
4253;1;10;2;60;40;2;1;1;60;194;7000;0;1600;2171
4254;2;10;2;36;37;4;2;1;60;150;30000;3000;1000;1400
4255;1;45;2;12;60;2;1;3;35;52;19000;0;550;1240
4256;2;0;2;60;32;2;2;1;35;75;4500;1000;900;1084
4257;2;0;2;60;37;2;1;3;90;0;8000;4000;1550;1557
4258;2;2;2;60;32;2;1;1;60;182;3000;350;1300;1662
4259;1;22;5;24;51;2;1;1;45;201;0;0;800;1385
4260;1;0;2;60;30;2;1;1;45;180;5000;0;1600;1924
4261;2;0;5;36;24;1;1;2;35;100;0;0;1000;2000
4262;1;30;1;60;55;2;1;1;57;115;10000;0;900;1000
4263;1;13;3;42;46;2;1;1;60;75;3000;600;1200;1569
4264;2;3;2;60;28;2;1;1;45;210;5000;2700;1100;1516
4265;1;2;5;24;24;1;1;1;35;110;0;0;1000;1589
4266;1;5;2;30;53;1;1;3;35;700;23000;0;1500;2150
4267;2;8;1;60;30;2;1;1;85;103;0;0;1090;1090
4268;2;2;5;48;20;1;1;1;105;130;2500;0;1750;1998
