ID,Departamento,Region,Grado_Academico,Sexo,Canal_empleado,Tiempo_emtrenamiento,Edad,Calificacion_ano_anterior,Duracion_servicio,KPIs>80%,Premio_ganado,Puntuacion_Promedio,Promovido
36830,Operations,region_4,Master's & above,f,sourcing,1,39,3,4,0,0,61,0
36832,Procurement,region_12,Bachelor's,m,sourcing,1,29,,1,1,0,70,0
36835,Sales & Marketing,region_7,Bachelor's,m,other,1,31,5,8,1,0,50,0
36836,Operations,region_28,Bachelor's,m,sourcing,1,34,1,5,1,0,60,0
36837,Analytics,region_22,Bachelor's,m,sourcing,2,27,4,4,0,0,86,0
36839,Sales & Marketing,region_32,Bachelor's,m,other,1,27,3,3,0,0,55,0
36840,Technology,region_12,Bachelor's,f,other,1,32,3,3,0,0,82,0
36841,Technology,region_2,Master's & above,m,other,1,58,3,33,0,0,81,0
36842,Operations,region_15,Bachelor's,m,sourcing,1,28,5,2,0,1,72,1
36843,Sales & Marketing,region_7,Master's & above,m,sourcing,1,40,1,12,0,0,52,0
36845,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,34,1,7,0,0,52,0
36847,Operations,region_7,Master's & above,f,sourcing,1,41,1,14,0,0,58,0
36848,Technology,region_16,Bachelor's,m,other,1,42,3,3,0,0,76,0
36849,Technology,region_23,Bachelor's,f,sourcing,1,30,2,5,0,0,81,0
36853,Procurement,region_13,Master's & above,f,sourcing,1,32,5,6,1,0,65,1
36856,R&D,region_22,Bachelor's,m,sourcing,4,29,3,5,0,0,85,0
36857,Analytics,region_22,Bachelor's,m,sourcing,1,29,3,2,1,0,82,1
36859,Technology,region_15,Bachelor's,m,other,1,29,4,4,0,0,83,0
36860,Legal,region_22,Bachelor's,m,sourcing,1,27,,1,1,0,64,0
36861,Sales & Marketing,region_17,Master's & above,m,other,1,44,5,10,0,0,46,0
36862,R&D,region_4,Bachelor's,m,sourcing,1,32,4,6,0,0,81,0
36863,Technology,region_2,Master's & above,m,other,2,59,4,29,0,0,77,0
36864,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,48,5,12,1,0,51,0
36865,Technology,region_13,Master's & above,m,sourcing,1,31,2,7,1,0,79,1
36866,Sales & Marketing,region_25,Master's & above,m,other,1,39,5,7,1,0,51,0
36872,Operations,region_22,Master's & above,f,other,2,33,5,9,0,0,63,0
36874,Sales & Marketing,region_15,Master's & above,m,other,1,30,4,3,0,0,54,0
36876,Analytics,region_26,Bachelor's,m,other,1,29,2,7,0,0,87,0
36877,Finance,region_22,Master's & above,m,other,2,33,4,7,0,0,58,0
36878,Sales & Marketing,region_10,Master's & above,m,other,1,33,1,5,0,0,49,0
36880,Sales & Marketing,region_2,,m,referred,2,25,4,3,1,0,47,0
36881,Technology,region_33,Bachelor's,m,other,1,36,3,8,0,0,83,0
36884,Operations,region_7,Bachelor's,f,other,1,30,5,2,1,0,60,0
36885,Sales & Marketing,region_7,Bachelor's,m,other,1,47,3,16,0,0,52,0
36886,Analytics,region_8,Bachelor's,m,other,1,25,3,2,1,0,89,1
36887,Procurement,region_2,Master's & above,m,sourcing,2,49,2,12,0,0,71,0
36888,Procurement,region_2,Bachelor's,f,other,1,32,4,4,0,0,65,0
36889,Finance,region_20,Bachelor's,m,sourcing,1,32,3,7,0,0,58,0
36892,Technology,region_10,Master's & above,f,other,1,38,3,9,0,0,82,0
36893,Analytics,region_22,Bachelor's,f,other,1,26,3,4,0,0,84,0
36894,Procurement,region_8,Bachelor's,m,other,1,30,,1,0,0,61,0
36895,Procurement,region_2,Bachelor's,m,sourcing,1,36,5,4,1,0,70,0
36900,Sales & Marketing,region_17,Bachelor's,m,sourcing,2,26,2,2,1,0,49,0
36902,Sales & Marketing,region_2,Bachelor's,m,other,1,36,1,4,0,0,51,0
36904,Sales & Marketing,region_15,Bachelor's,m,other,1,29,3,2,0,0,51,0
36905,Operations,region_7,Bachelor's,m,other,1,37,3,11,0,0,56,0
36906,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,35,3,9,0,0,48,0
36907,Operations,region_12,Master's & above,m,other,1,37,4,3,1,0,60,0
36908,Operations,region_2,,f,other,1,44,4,7,0,0,61,0
36910,Technology,region_13,Bachelor's,f,sourcing,1,43,1,13,0,0,79,0
36911,Sales & Marketing,region_14,Bachelor's,m,other,1,28,5,4,0,0,49,0
36912,Legal,region_2,Bachelor's,m,sourcing,1,40,4,5,0,0,63,0
36913,Procurement,region_4,Master's & above,m,other,1,47,1,18,0,0,68,0
36914,Operations,region_4,Bachelor's,m,sourcing,1,35,3,9,1,0,59,1
36918,Finance,region_31,Bachelor's,m,other,3,31,3,7,1,0,57,0
36919,Sales & Marketing,region_7,Bachelor's,m,other,1,54,4,16,0,0,49,0
36921,Operations,region_32,Bachelor's,f,other,1,40,5,5,1,0,63,0
36922,Sales & Marketing,region_7,Master's & above,f,sourcing,1,37,3,8,1,0,47,0
36924,Technology,region_16,Bachelor's,m,sourcing,1,40,3,11,0,0,80,0
36925,Operations,region_16,Bachelor's,m,other,1,31,4,7,0,0,59,0
36926,Procurement,region_2,Master's & above,m,other,3,49,2,8,0,0,65,0
36927,Operations,region_34,Bachelor's,m,other,1,26,4,1,1,0,59,0
36928,Procurement,region_27,Bachelor's,m,other,4,26,3,3,0,0,68,0
36929,Operations,region_7,Below Secondary,m,other,1,28,3,3,0,0,61,0
36930,Technology,region_5,Bachelor's,m,other,1,32,3,7,0,0,77,0
36931,Operations,region_19,Bachelor's,f,other,1,31,3,3,1,0,60,0
36932,Operations,region_22,Master's & above,m,sourcing,1,34,3,4,0,0,54,0
36933,Operations,region_2,Bachelor's,m,sourcing,1,33,3,6,0,0,58,0
36934,HR,region_22,Bachelor's,m,other,1,28,3,2,1,0,56,0
36935,Technology,region_7,Bachelor's,m,other,3,27,5,2,1,0,78,1
36936,Sales & Marketing,region_28,,m,other,1,24,2,2,1,0,52,1
36937,Procurement,region_10,Master's & above,f,sourcing,1,45,3,7,0,0,66,0
36938,Operations,region_31,Master's & above,m,other,1,41,3,5,0,0,63,0
36939,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,41,1,11,0,0,49,0
36940,Technology,region_24,Master's & above,m,other,3,34,5,7,1,0,82,0
36941,Technology,region_7,Bachelor's,m,sourcing,1,47,3,7,1,0,77,0
36943,Technology,region_24,Bachelor's,f,sourcing,1,26,2,2,0,0,80,0
36944,HR,region_31,Bachelor's,f,sourcing,1,26,5,2,1,0,45,0
36945,Procurement,region_19,Bachelor's,f,other,1,34,5,7,0,0,97,1
36946,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,31,3,6,0,0,52,0
36950,Sales & Marketing,region_26,Bachelor's,m,other,1,44,4,14,0,0,49,0
36951,Sales & Marketing,region_7,Master's & above,m,sourcing,2,54,1,4,0,0,51,0
36952,Technology,region_7,Master's & above,m,sourcing,1,34,3,6,0,0,79,0
36953,Analytics,region_9,Bachelor's,m,sourcing,1,29,4,3,1,0,83,0
36954,Sales & Marketing,region_2,Bachelor's,m,other,1,37,5,3,0,0,53,0
36955,Technology,region_2,Bachelor's,f,sourcing,1,43,3,4,0,0,82,0
36956,Sales & Marketing,region_16,Bachelor's,f,other,2,31,1,4,0,0,50,0
36959,Operations,region_13,Master's & above,m,other,1,35,3,2,0,0,55,0
36960,Sales & Marketing,region_2,Master's & above,f,other,1,42,3,4,1,0,49,0
36962,Technology,region_2,Bachelor's,f,sourcing,2,30,5,2,1,0,79,1
36963,Analytics,region_22,,m,sourcing,1,29,1,6,1,0,84,0
36964,Legal,region_12,Bachelor's,m,other,1,35,5,7,1,0,59,0
36965,Analytics,region_13,Bachelor's,m,other,1,49,4,4,1,1,84,0
36967,Sales & Marketing,region_1,Bachelor's,m,other,1,28,,1,1,0,48,0
36968,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,28,1,2,0,0,45,0
36969,Operations,region_22,Bachelor's,f,other,1,35,5,4,1,0,59,1
36970,Operations,region_4,Bachelor's,m,other,1,32,4,5,1,0,58,0
36972,Sales & Marketing,region_26,Bachelor's,m,other,1,37,4,9,1,0,46,0
36973,Operations,region_22,Bachelor's,m,sourcing,1,27,,1,1,0,61,0
36974,Sales & Marketing,region_2,Master's & above,m,other,1,53,3,6,0,0,51,0
36975,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,33,5,5,1,0,52,0
36977,Technology,region_2,Master's & above,f,sourcing,1,55,4,24,1,0,76,0
36978,Finance,region_2,Bachelor's,f,other,1,48,5,5,1,0,62,0
36979,Sales & Marketing,region_7,Bachelor's,m,other,1,55,1,11,0,0,50,0
36980,Sales & Marketing,region_6,Bachelor's,m,other,1,34,1,5,0,0,48,0
36981,Analytics,region_17,Bachelor's,m,sourcing,1,34,3,5,0,0,82,0
36982,Analytics,region_32,Bachelor's,f,other,1,31,5,6,0,0,88,0
36983,Operations,region_2,Master's & above,f,sourcing,1,51,2,4,1,0,58,0
36984,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,26,1,2,0,0,45,0
36985,Operations,region_13,Bachelor's,m,sourcing,1,33,5,9,1,0,59,0
36986,Operations,region_7,Bachelor's,m,other,1,40,3,12,1,0,57,0
36988,Operations,region_23,Master's & above,f,other,3,39,5,8,0,0,75,1
36989,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,5,2,0,0,50,0
36991,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,26,4,2,0,0,47,0
36995,Sales & Marketing,region_15,,m,sourcing,1,39,1,5,0,0,49,0
36997,Operations,region_2,Master's & above,m,other,1,35,5,10,1,1,57,1
36998,Operations,region_26,Bachelor's,f,other,1,30,4,5,0,0,74,1
36999,Technology,region_2,Bachelor's,f,other,1,54,3,2,0,0,81,0
37000,Operations,region_29,Bachelor's,m,sourcing,1,29,4,5,0,0,59,0
37001,Analytics,region_27,Bachelor's,m,sourcing,1,31,1,6,0,0,87,0
37002,Finance,region_15,Bachelor's,m,sourcing,1,30,3,4,0,0,61,0
37003,Finance,region_2,Bachelor's,m,sourcing,3,34,1,6,0,0,63,0
37004,Procurement,region_27,Bachelor's,m,sourcing,4,25,3,2,0,0,73,0
37006,Technology,region_7,Bachelor's,f,sourcing,1,35,3,9,0,0,81,0
37007,Operations,region_22,Bachelor's,f,sourcing,1,28,5,1,0,0,60,0
37008,HR,region_7,Bachelor's,f,other,1,32,5,5,0,0,47,0
37009,Operations,region_15,,m,other,1,40,3,6,0,0,64,0
37010,Legal,region_2,Master's & above,m,other,1,50,3,19,1,0,64,0
37011,Operations,region_4,Master's & above,m,sourcing,1,47,4,13,1,0,59,1
37013,Operations,region_13,Master's & above,m,other,1,40,3,14,1,0,59,0
37015,Analytics,region_22,Bachelor's,m,referred,1,28,3,4,1,1,86,0
37016,Technology,region_16,Master's & above,m,sourcing,1,39,3,10,0,0,75,0
37017,Analytics,region_7,Bachelor's,m,sourcing,1,55,3,18,0,0,87,0
37018,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,47,5,4,1,0,54,0
37024,Sales & Marketing,region_4,Bachelor's,m,other,1,26,3,2,1,0,50,0
37025,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,47,4,3,1,1,47,0
37026,Operations,region_32,Bachelor's,m,other,1,35,3,10,0,0,60,0
37027,Sales & Marketing,region_13,,m,sourcing,1,31,3,7,1,0,50,1
37028,Procurement,region_7,Master's & above,f,other,2,35,3,5,1,0,67,1
37029,Analytics,region_2,Master's & above,m,other,2,31,5,5,1,0,86,0
37030,Operations,region_7,Bachelor's,m,sourcing,1,29,5,2,0,0,54,0
37032,R&D,region_7,Master's & above,f,sourcing,1,38,5,4,0,0,82,0
37033,Procurement,region_13,Bachelor's,m,other,1,28,2,2,1,0,69,0
37034,Analytics,region_29,Bachelor's,m,other,2,32,5,2,0,0,83,0
37035,Operations,region_2,Bachelor's,m,other,1,43,2,3,0,0,62,0
37036,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,32,5,6,1,0,52,0
37037,Procurement,region_16,Master's & above,f,other,1,34,5,7,1,0,70,0
37040,Procurement,region_11,Bachelor's,f,sourcing,1,36,3,9,0,0,68,0
37041,Sales & Marketing,region_2,,m,other,1,28,3,2,0,1,48,0
37043,Procurement,region_8,Master's & above,m,sourcing,1,38,5,5,1,0,66,0
37044,Operations,region_16,Master's & above,m,other,1,38,5,5,0,0,60,0
37045,Sales & Marketing,region_6,Bachelor's,m,other,1,36,3,4,0,0,49,0
37046,Operations,region_17,Master's & above,f,sourcing,1,33,4,3,0,0,58,0
37047,Operations,region_29,Bachelor's,f,other,1,32,4,4,0,0,58,0
37049,Operations,region_29,Bachelor's,f,other,1,28,5,2,1,0,60,0
37050,Operations,region_12,Master's & above,m,other,2,35,3,7,0,0,65,0
37052,Technology,region_2,Bachelor's,m,referred,1,25,5,2,1,0,82,0
37054,Procurement,region_2,Bachelor's,f,sourcing,1,30,4,3,1,0,64,0
37055,Sales & Marketing,region_2,,m,other,1,34,1,7,0,0,50,0
37057,Operations,region_22,Master's & above,m,sourcing,1,43,3,12,1,0,65,0
37058,Technology,region_7,Bachelor's,f,other,1,34,3,7,1,0,80,1
37059,Finance,region_2,Bachelor's,m,sourcing,1,39,5,3,1,0,62,0
37060,Sales & Marketing,region_14,Bachelor's,m,other,1,27,5,3,1,0,45,1
37061,Sales & Marketing,region_16,Bachelor's,f,sourcing,2,27,3,4,0,0,49,0
37062,Technology,region_2,Bachelor's,f,other,1,47,4,17,0,0,78,0
37065,Finance,region_2,Master's & above,m,other,1,44,3,18,1,0,57,0
37066,Operations,region_2,Bachelor's,f,other,1,44,3,3,1,0,57,0
37067,Technology,region_6,Bachelor's,m,sourcing,1,25,4,2,0,0,78,0
37069,Finance,region_27,Bachelor's,m,sourcing,2,28,3,4,0,0,62,0
37071,Sales & Marketing,region_2,Master's & above,m,other,1,41,5,5,0,0,46,0
37072,Analytics,region_22,Bachelor's,m,sourcing,2,26,4,3,0,0,86,0
37073,Technology,region_13,Bachelor's,f,sourcing,1,30,4,7,0,0,80,0
37074,HR,region_7,Bachelor's,m,sourcing,1,31,3,6,1,0,48,0
37076,Sales & Marketing,region_22,Master's & above,m,sourcing,1,44,4,6,0,0,48,0
37077,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,5,8,1,0,50,0
37078,Sales & Marketing,region_1,Master's & above,f,other,1,32,3,4,0,0,50,0
37080,Sales & Marketing,region_32,Bachelor's,f,other,1,30,3,5,0,0,51,0
37081,Operations,region_4,Master's & above,f,sourcing,2,36,3,4,0,0,57,0
37082,HR,region_2,Master's & above,f,other,1,39,4,3,0,0,48,0
37085,Operations,region_11,Bachelor's,m,other,1,42,5,9,0,0,60,0
37086,Analytics,region_2,Bachelor's,m,other,1,33,3,7,0,0,85,0
37087,R&D,region_27,Bachelor's,m,other,2,32,,1,1,0,86,1
37088,Technology,region_28,Bachelor's,m,other,1,32,3,5,0,0,75,0
37090,Finance,region_4,Master's & above,m,other,1,43,3,6,1,0,59,0
37092,Sales & Marketing,region_7,,m,sourcing,2,29,1,4,1,0,49,0
37093,Sales & Marketing,region_5,Bachelor's,m,other,2,31,1,3,0,0,51,0
37094,Technology,region_26,Bachelor's,m,other,1,27,5,2,1,0,80,0
37095,Technology,region_22,Bachelor's,m,other,1,29,3,8,1,0,85,0
37097,Sales & Marketing,region_28,Bachelor's,m,other,1,46,1,7,0,0,48,0
37099,Sales & Marketing,region_1,Master's & above,m,sourcing,1,32,1,4,0,0,49,0
37100,Operations,region_13,Master's & above,f,other,1,41,3,12,0,0,57,0
37101,Technology,region_13,Master's & above,m,sourcing,1,31,3,7,0,0,80,0
37102,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,32,3,7,0,0,49,0
37104,Operations,region_29,Bachelor's,f,other,1,33,5,9,1,0,65,0
37105,Sales & Marketing,region_27,,m,other,1,29,1,5,0,0,49,0
37106,Technology,region_14,Bachelor's,m,other,1,30,3,5,0,0,77,0
37107,Procurement,region_2,,m,other,2,29,3,2,0,0,71,0
37108,Procurement,region_8,Bachelor's,f,sourcing,1,28,3,2,0,0,68,0
37109,Operations,region_15,Master's & above,m,other,1,54,5,16,1,0,97,1
37110,Sales & Marketing,region_25,Master's & above,m,other,1,36,3,3,0,1,45,0
37114,HR,region_2,Bachelor's,f,other,1,36,2,9,0,0,53,0
37115,Operations,region_2,Master's & above,m,other,1,33,3,5,0,0,57,0
37116,Procurement,region_7,Bachelor's,f,other,1,23,4,2,1,0,67,1
37117,R&D,region_26,Bachelor's,m,other,1,36,1,4,1,0,86,0
37118,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,25,,1,0,0,48,0
37119,HR,region_32,Bachelor's,f,other,1,29,,1,1,0,49,0
37120,Analytics,region_26,Bachelor's,m,sourcing,2,32,5,6,0,0,90,0
37121,Operations,region_22,Bachelor's,f,other,1,42,5,4,0,0,61,0
37123,Sales & Marketing,region_7,Master's & above,m,sourcing,1,33,4,7,1,0,60,1
37125,Sales & Marketing,region_25,Bachelor's,m,other,1,32,1,4,1,0,47,0
37126,Analytics,region_23,Master's & above,m,other,2,34,4,3,1,0,83,0
37127,Sales & Marketing,region_16,,m,other,1,25,,1,0,0,52,0
37128,Sales & Marketing,region_13,Bachelor's,m,other,1,28,,1,0,0,53,0
37129,Sales & Marketing,region_25,Master's & above,m,sourcing,1,41,3,8,0,0,50,0
37130,Procurement,region_2,Master's & above,m,sourcing,1,48,4,3,0,0,71,0
37131,Sales & Marketing,region_7,Master's & above,m,other,2,38,3,6,0,0,51,0
37134,Sales & Marketing,region_9,Bachelor's,m,other,1,34,1,6,0,0,50,0
37135,Sales & Marketing,region_7,Master's & above,m,other,1,32,2,6,0,0,50,0
37136,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,28,1,2,0,0,47,0
37137,Procurement,region_2,Master's & above,f,other,6,42,4,3,0,0,69,0
37139,Sales & Marketing,region_15,,m,other,1,35,1,3,0,0,50,0
37140,Sales & Marketing,region_9,,m,other,1,29,2,2,0,0,53,0
37141,Operations,region_2,Bachelor's,f,sourcing,1,54,1,24,0,0,59,0
37142,Finance,region_22,Bachelor's,m,sourcing,1,29,3,2,1,0,58,0
37143,Analytics,region_23,Master's & above,m,sourcing,1,35,4,10,1,0,82,1
37145,Sales & Marketing,region_2,Master's & above,m,other,2,44,5,7,1,1,46,0
37147,Operations,region_8,Bachelor's,f,other,1,32,1,7,0,0,61,0
37149,Technology,region_10,Bachelor's,f,other,1,28,3,3,0,0,83,0
37150,Sales & Marketing,region_15,Bachelor's,m,other,3,30,3,7,0,0,48,0
37151,Operations,region_13,Master's & above,f,other,1,46,3,4,0,0,59,0
37154,Technology,region_2,Bachelor's,f,referred,1,30,3,5,0,0,77,0
37158,Sales & Marketing,region_12,Bachelor's,m,other,1,29,3,6,0,0,51,0
37160,Operations,region_8,Bachelor's,f,other,1,26,,1,1,0,58,0
37161,Sales & Marketing,region_2,Bachelor's,m,other,3,32,3,9,0,0,50,0
37162,Sales & Marketing,region_15,,m,sourcing,1,29,3,3,0,0,46,0
37163,Operations,region_5,Bachelor's,f,sourcing,1,32,5,7,1,0,57,0
37164,Procurement,region_13,Bachelor's,f,other,1,27,3,2,0,0,71,0
37167,Sales & Marketing,region_22,Bachelor's,m,other,3,35,1,10,0,0,52,0
37168,Sales & Marketing,region_2,Bachelor's,m,other,3,35,3,10,0,0,49,0
37169,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,29,3,2,1,0,45,0
37170,Analytics,region_22,Bachelor's,m,sourcing,1,33,4,3,1,0,87,0
37172,Procurement,region_31,Bachelor's,f,other,3,35,3,3,0,0,70,0
37173,R&D,region_7,Bachelor's,m,sourcing,1,34,5,4,1,0,88,0
37174,Operations,region_22,Master's & above,m,sourcing,1,44,4,5,1,0,57,0
37175,Procurement,region_10,Master's & above,f,other,1,34,1,8,0,0,72,0
37176,Operations,region_16,Bachelor's,m,sourcing,1,29,4,2,1,1,72,1
37177,Operations,region_4,Master's & above,m,other,1,37,3,3,0,0,64,0
37178,Procurement,region_21,Bachelor's,m,sourcing,1,28,,1,1,0,68,0
37179,Operations,region_31,Master's & above,m,sourcing,2,43,3,11,0,0,61,0
37180,Finance,region_7,Master's & above,f,other,1,37,3,8,0,0,58,0
37181,Operations,region_12,Bachelor's,f,other,2,30,4,7,0,0,59,0
37182,Procurement,region_22,Bachelor's,f,other,1,29,,1,0,0,69,0
37183,Procurement,region_2,Master's & above,m,sourcing,1,35,2,9,0,0,69,0
37184,Technology,region_20,Bachelor's,f,sourcing,1,29,1,2,0,0,81,0
37185,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,40,3,10,0,0,45,0
37186,Analytics,region_2,Bachelor's,m,sourcing,1,51,3,6,0,0,81,0
37187,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,44,3,12,0,0,51,0
37188,Analytics,region_25,Bachelor's,m,other,2,32,5,6,1,0,82,0
37189,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,35,1,6,0,0,51,0
37190,Procurement,region_7,Bachelor's,f,other,1,31,5,5,1,0,71,1
37193,Procurement,region_22,Bachelor's,m,sourcing,3,29,3,2,1,0,67,0
37194,Sales & Marketing,region_2,Bachelor's,m,other,3,31,1,3,0,0,48,0
37195,Procurement,region_13,Master's & above,m,other,2,33,1,4,1,0,67,0
37196,Procurement,region_27,Master's & above,f,other,1,34,4,4,0,0,67,0
37198,Sales & Marketing,region_2,,f,other,1,23,3,1,0,0,46,0
37199,Technology,region_5,Bachelor's,m,other,1,30,,1,0,0,79,0
37201,Technology,region_27,Bachelor's,m,sourcing,2,35,1,6,1,0,80,0
37204,Procurement,region_7,Bachelor's,m,other,1,32,5,7,1,0,70,1
37206,Operations,region_7,Bachelor's,m,sourcing,1,39,4,9,0,0,57,0
37207,Analytics,region_13,Master's & above,m,sourcing,1,44,5,7,0,0,83,0
37208,Finance,region_26,Bachelor's,m,other,1,31,4,2,0,0,56,0
37210,Technology,region_22,Bachelor's,m,other,1,27,,1,1,0,77,1
37212,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,32,5,5,0,0,50,0
37213,Sales & Marketing,region_7,Bachelor's,f,other,1,29,5,3,0,0,52,0
37215,Technology,region_7,Master's & above,f,other,1,40,4,10,1,0,82,0
37216,Technology,region_15,Bachelor's,m,other,1,31,4,2,1,1,77,1
37217,Technology,region_5,Bachelor's,m,other,1,26,2,4,0,0,79,0
37218,Technology,region_7,Master's & above,m,other,2,37,4,2,1,0,80,0
37221,R&D,region_2,Master's & above,m,other,1,32,3,6,0,1,79,0
37222,Sales & Marketing,region_32,Bachelor's,m,other,1,42,3,4,0,0,45,0
37223,Operations,region_13,Bachelor's,f,sourcing,2,30,3,5,0,0,58,0
37224,Procurement,region_7,Bachelor's,m,other,2,25,3,2,0,0,67,0
37226,Technology,region_2,Bachelor's,m,referred,1,40,5,2,1,1,80,0
37228,Operations,region_6,Master's & above,m,sourcing,1,35,3,7,0,0,58,0
37229,Operations,region_23,Master's & above,f,other,1,42,3,11,0,0,56,0
37231,Operations,region_22,Bachelor's,m,sourcing,1,32,3,4,1,0,58,0
37232,Technology,region_22,Master's & above,f,other,1,49,4,18,0,1,80,0
37233,Technology,region_31,Bachelor's,m,other,1,33,3,6,0,0,77,0
37234,Operations,region_1,Master's & above,m,other,1,33,2,6,0,0,62,0
37235,Operations,region_16,Master's & above,f,other,1,36,5,9,0,0,58,0
37236,Technology,region_22,Bachelor's,m,sourcing,2,25,4,3,0,0,80,0
37238,Operations,region_29,Bachelor's,m,other,1,36,5,10,0,0,61,0
37239,Technology,region_28,Master's & above,m,sourcing,1,35,4,8,1,0,79,1
37240,Operations,region_16,Bachelor's,f,other,1,30,4,5,0,0,58,0
37241,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,41,4,3,1,0,50,0
37242,Procurement,region_2,Master's & above,f,other,1,54,4,15,0,0,66,0
37243,Procurement,region_10,Bachelor's,m,sourcing,2,30,1,5,0,0,64,0
37244,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,44,3,7,0,0,51,0
37245,Technology,region_7,Master's & above,m,other,1,39,4,6,1,0,77,0
37246,Technology,region_22,Master's & above,f,referred,1,36,2,10,0,0,77,0
37248,Sales & Marketing,region_16,Bachelor's,m,other,1,47,1,7,0,0,47,0
37249,Sales & Marketing,region_2,Bachelor's,m,other,1,49,4,20,0,0,47,0
37250,Sales & Marketing,region_2,Master's & above,m,sourcing,1,43,2,3,0,0,45,0
37251,Technology,region_16,Bachelor's,m,sourcing,1,36,4,4,1,0,81,0
37253,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,29,2,3,0,0,45,0
37254,Technology,region_15,Bachelor's,m,other,2,49,5,19,0,0,80,1
37255,Finance,region_22,Bachelor's,m,other,1,28,4,3,1,0,59,0
37258,Analytics,region_12,Bachelor's,m,other,1,31,5,3,1,1,90,0
37259,Sales & Marketing,region_28,Master's & above,m,sourcing,1,33,3,7,0,0,53,0
37260,Operations,region_2,Bachelor's,f,sourcing,1,37,4,5,1,0,60,0
37261,Procurement,region_22,Bachelor's,m,sourcing,1,38,4,12,1,0,70,0
37262,Operations,region_7,Master's & above,f,other,1,40,3,4,0,0,60,0
